level_0,index,tweet_id,timestamp,source_x,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,followers_count,friends_count,source_y,retweeted_status,url
438,529,808344865868283904,2016-12-12 16:16:49,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,https://vine.co/v/5QWd3LZqXxd,11,10,Seamus,None,,,,,,,,,,,,45519,22808,7556233,12,Vine - Make a Scene,Original tweet,https://t.co/hfi264QwYM
439,531,808106460588765185,2016-12-12 00:29:28,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,"doggo,pupper",https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1.0,golden_retriever,0.426183,True,labrador_retriever,0.257447,True,great_pyrenees,0.12648199999999998,True,9348,2409,7556233,12,Twitter for iPhone,Original tweet,https://t.co/7nJXFt8Ggy
440,532,808001312164028416,2016-12-11 17:31:39,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1.0,labrador_retriever,0.730959,True,staffordshire_bullterrier,0.130726,True,american_staffordshire_terrier,0.028852600000000006,True,13477,3885,7556233,12,Twitter for iPhone,Original tweet,https://t.co/O9iGgvfuzl
441,533,807621403335917568,2016-12-10 16:22:02,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3.0,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,15612,4041,7556233,12,Twitter for iPhone,Original tweet,https://t.co/gJQnfSziJE
442,534,807106840509214720,2016-12-09 06:17:20,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1.0,chihuahua,0.50537,True,pomeranian,0.120358,True,toy_terrier,0.0770081,True,127238,61067,7556233,12,Twitter for iPhone,Original tweet,https://t.co/DkBYaCAg2d
443,536,807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1.0,golden_retriever,0.610807,True,irish_setter,0.213642,True,welsh_springer_spaniel,0.0318866,True,13975,4208,7556233,12,Twitter for iPhone,Original tweet,https://t.co/IARUfU6khr
444,537,806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,None,None,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2.0,arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,80486,38306,7556233,12,Twitter for iPhone,Original tweet,https://t.co/f1h2Fsalv9
445,539,806576416489959424,2016-12-07 19:09:37,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,https://twitter.com/deadspin/status/806570933175652352,13,10,None,None,,,,,,,,,,,,5195,2113,7555534,12,Twitter for iPhone,Original tweet,https://t.co/QrFkqgHR1G
446,540,806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1.0,vizsla,0.938617,True,brittany_spaniel,0.0367389,True,chesapeake_bay_retriever,0.00397149,True,10951,2602,7556233,12,Twitter for iPhone,Original tweet,https://t.co/BCB87qUU0h
447,542,806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,None,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1.0,chow,0.835102,True,pomeranian,0.0407829,True,eskimo_dog,0.0212745,True,6883,1312,7556233,12,Twitter for iPhone,Original tweet,https://t.co/7Mgf5xvIAQ
448,544,805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1.0,norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,leonberg,0.00794674,True,8869,2103,7556233,12,Twitter for iPhone,Original tweet,https://t.co/3P9dKV5Me1
449,545,805826884734976000,2016-12-05 17:31:15,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1.0,siberian_husky,0.248926,True,american_staffordshire_terrier,0.0983133,True,eskimo_dog,0.0801885,True,7055,2011,7556233,12,Twitter for iPhone,Original tweet,https://t.co/SgpBVYIL18
450,547,805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1.0,malinois,0.643147,True,german_shepherd,0.186642,True,border_terrier,0.109345,True,6147,1811,7556233,12,Twitter for iPhone,Original tweet,https://t.co/WNdOIm4bXy
451,548,805487436403003392,2016-12-04 19:02:24,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,Sansa,None,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3.0,shield,0.58783,False,barrel,0.0901799,False,sundial,0.06919860000000001,False,9396,2786,7556233,12,Twitter for iPhone,Original tweet,https://t.co/N83oNm5L9L
452,549,805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1.0,pembroke,0.244705,True,rhodesian_ridgeback,0.180461,True,cardigan,0.0946637,True,8361,1875,7556233,12,Twitter for iPhone,Original tweet,https://t.co/lHy4Xbyhd9
453,550,804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1.0,tibetan_mastiff,0.91579,True,german_shepherd,0.0624797,True,leonberg,0.00829749,True,14714,4235,7556233,12,Twitter for iPhone,Original tweet,https://t.co/kQVQoOW9NZ
454,551,804475857670639616,2016-12-02 00:02:45,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",https://twitter.com/bvuepd/status/804417859124273152,13,10,None,None,,,,,,,,,,,,6588,2210,7556233,12,Twitter for iPhone,Original tweet,https://t.co/LEZ8jR5txd
455,553,804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,Bo,None,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1.0,web_site,0.492709,False,envelope,0.0505658,False,guillotine,0.0152969,False,47839,17836,7556233,12,Twitter for iPhone,Original tweet,https://t.co/U7FvBZo6Bq
456,554,803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2.0,miniature_pinscher,0.817066,True,redbone,0.0597065,True,irish_terrier,0.0341952,True,10764,3047,7556233,12,Twitter for iPhone,Original tweet,https://t.co/ZxeRjMKaWt
457,556,803638050916102144,2016-11-29 16:33:36,Twitter for iPhone,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1.0,labrador_retriever,0.372776,True,golden_retriever,0.343666,True,great_pyrenees,0.0672423,True,11782,4546,7556233,12,Twitter for iPhone,Original tweet,https://t.co/ns9qoElfsX
458,557,803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,None,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1.0,bookcase,0.890601,False,entertainment_center,0.019287400000000003,False,file,0.00948954,False,8314,2042,7556233,12,Twitter for iPhone,Original tweet,https://t.co/yPbCALoy2n
459,559,803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1.0,pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True,10755,2715,7556233,12,Twitter for iPhone,Original tweet,https://t.co/jxQhxoPsgL
460,560,802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1.0,chow,0.944032,True,golden_retriever,0.0172398,True,pomeranian,0.0120848,True,9688,2208,7556233,12,Twitter for iPhone,Original tweet,https://t.co/yLm7hQ6UXh
461,562,802600418706604034,2016-11-26 19:50:26,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,https://vine.co/v/5FwUWjYaW0Y,11,10,Bailey,None,,,,,,,,,,,,7632,1620,7556233,12,Vine - Make a Scene,Original tweet,https://t.co/urhl90ZE1O
462,563,802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1.0,golden_retriever,0.610171,True,labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True,9581,2749,7556234,12,Twitter for iPhone,Original tweet,https://t.co/EFfLCP7oQv
463,564,802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13,10,Severus,None,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4.0,home_theater,0.765069,False,television,0.203578,False,entertainment_center,0.0186435,False,17413,6414,7556234,12,Twitter for iPhone,Original tweet,https://t.co/8Cbu9eKkfG
464,565,802265048156610565,2016-11-25 21:37:47,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",https://twitter.com/dog_rates/status/802265048156610565/photo/1,11,10,None,"doggo,pupper",https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1.0,labrador_retriever,0.8971620000000001,True,beagle,0.016894799999999998,True,rhodesian_ridgeback,0.0120606,True,7082,1499,7556234,12,Twitter for iPhone,Original tweet,https://t.co/9IxWAXFqze
465,567,802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2.0,eskimo_dog,0.482498,True,siberian_husky,0.335774,True,malamute,0.134589,True,9737,2864,7556234,12,Twitter for iPhone,Original tweet,https://t.co/wG8NYg87Hw
466,569,801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1.0,staffordshire_bullterrier,0.327887,True,american_staffordshire_terrier,0.271916,True,labrador_retriever,0.247619,True,8275,1881,7556234,12,Twitter for iPhone,Original tweet,https://t.co/4fY2bsAm65
467,570,801854953262350336,2016-11-24 18:28:13,Twitter for iPhone,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,https://twitter.com/dog_rates/status/801854953262350336,11,10,None,None,,,,,,,,,,,,1887,258,7556234,12,Twitter for iPhone,Original tweet,C
468,571,801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1.0,pembroke,0.550506,True,cardigan,0.306612,True,shetland_sheepdog,0.054229999999999993,True,8796,2260,7556234,12,Twitter for iPhone,Original tweet,https://t.co/p1RD39XjUe
469,572,801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,None,None,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1.0,minivan,0.789376,False,beach_wagon,0.081125,False,convertible,0.0645338,False,6496,918,7556234,12,Twitter for iPhone,Original tweet,https://t.co/bC69RrW559
470,573,801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1.0,cocker_spaniel,0.74022,True,dandie_dinmont,0.061604499999999986,True,english_setter,0.0413314,True,26295,6544,7556234,12,Twitter for iPhone,Original tweet,https://t.co/R6wJyC2Tey
471,575,801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,"doggo,pupper",https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1.0,dalmatian,0.823356,True,english_setter,0.0946019,True,bluetick,0.0219534,True,8672,2297,7556234,12,Twitter for iPhone,Original tweet,https://t.co/A1hx5HKfQ6
472,576,800859414831898624,2016-11-22 00:32:18,Twitter for iPhone,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,https://twitter.com/dog_rates/status/800859414831898624,11,10,None,doggo,,,,,,,,,,,,741,107,7556234,12,Twitter for iPhone,Original tweet,s
473,578,800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,Mauve,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2.0,cocker_spaniel,0.771984,True,miniature_poodle,0.07665280000000001,True,toy_poodle,0.0396183,True,11260,3049,7556234,12,Twitter for iPhone,Original tweet,https://t.co/4UwCTW3lXG
